destination_group,public_group_code,public_relative_path,source_label,source_basename,annotation,claim_boundary,source_pdf,final_pdf_path,github_sha256,replacement_note
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/128_panel_pkg_12D_final_panel_package_Supplement_Fig_S5A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S5A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5A/package_index/Supplement_Fig_S5A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/128__12D_final_panel_package__Supplement_Fig_S5A_PANEL_PACKAGE_INDEX.pdf,7165682f6e2647648c3f2384e8f34244ab8fcb5ab59ebe510a7135f2ed1e2b40,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/129_panel_pkg_12D_final_panel_package_Supplement_Fig_S5A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S5A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5A/table_rendered_panel/Supplement_Fig_S5A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/129__12D_final_panel_package__Supplement_Fig_S5A_TABLE_RENDERED_PANEL.pdf,b207e68b81f3d17b8529f9095077cbd9e8bd9ed37b61ac319744ebabad724cac,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/130_panel_pkg_12D_final_panel_package_Supplement_Fig_S5B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S5B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5B/package_index/Supplement_Fig_S5B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/130__12D_final_panel_package__Supplement_Fig_S5B_PANEL_PACKAGE_INDEX.pdf,8f2ebadf209af6be9f86dc3bc4441796c9d8b981048cfebab4231a002e824e41,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/131_panel_pkg_12D_final_panel_package_Supplement_Fig_S5B_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S5B__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5B/table_rendered_panel/Supplement_Fig_S5B__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/131__12D_final_panel_package__Supplement_Fig_S5B_TABLE_RENDERED_PANEL.pdf,7ca04b5b7f6fb551320565e69121c434b6fc65c692a1c74f92d0c01020bb13d2,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/132_panel_pkg_12D_final_panel_package_Supplement_Fig_S5C_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S5C__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5C/package_index/Supplement_Fig_S5C__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/132__12D_final_panel_package__Supplement_Fig_S5C_PANEL_PACKAGE_INDEX.pdf,8f073188718d38879430eecb69a0a3da511092bdf1294e8641e185cca32330b5,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/133_panel_pkg_12D_final_panel_package_Supplement_Fig_S5C_SOURCE_COPY.pdf,12D_final_panel_package,Supplement_Fig_S5C__SOURCE_COPY.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5C/source_pdf_copy/Supplement_Fig_S5C__SOURCE_COPY.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/133__12D_final_panel_package__Supplement_Fig_S5C_SOURCE_COPY.pdf,f8ba1d2025f8f2b9cbeb0d073a23d91606157be2e78af4a0a034574e5887b89a,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/134_panel_pkg_12D_final_panel_package_Supplement_Fig_S5C_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S5C__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5C/table_rendered_panel/Supplement_Fig_S5C__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/134__12D_final_panel_package__Supplement_Fig_S5C_TABLE_RENDERED_PANEL.pdf,19c0ddc0baa44552cd204a2b71386076c7fe1d064fe69dafd1160676d737c7dc,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/135_panel_pkg_12D_final_panel_package_Supplement_Fig_S5_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S5__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S5/Supplement_Fig_S5__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/135__12D_final_panel_package__Supplement_Fig_S5_FIGURE_PACKAGE_INDEX.pdf,06692b7500c46e5c45c5ea87dc123c115c7baf39d9276095cce3ca5c1bfc1bcd,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/136_panel_pkg_12D_final_panel_package_Supplement_Fig_S6A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S6A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6A/package_index/Supplement_Fig_S6A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/136__12D_final_panel_package__Supplement_Fig_S6A_PANEL_PACKAGE_INDEX.pdf,901591beeddf49aef5402651979b6ff02558c904e8506834337845c29333639c,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/137_panel_pkg_12D_final_panel_package_Supplement_Fig_S6A_SOURCE_COPY.pdf,12D_final_panel_package,Supplement_Fig_S6A__SOURCE_COPY.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6A/source_pdf_copy/Supplement_Fig_S6A__SOURCE_COPY.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/137__12D_final_panel_package__Supplement_Fig_S6A_SOURCE_COPY.pdf,cce4386ac512d8c64edab29d7f02ae8b598c4ddce080a3f74b0177cfd3b39343,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/138_panel_pkg_12D_final_panel_package_Supplement_Fig_S6A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S6A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6A/table_rendered_panel/Supplement_Fig_S6A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/138__12D_final_panel_package__Supplement_Fig_S6A_TABLE_RENDERED_PANEL.pdf,9f106e854750fd84e9df5364d1a39b16abace606f1f076ed66b4743e8b169b52,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/139_panel_pkg_12D_final_panel_package_Supplement_Fig_S6B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S6B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6B/package_index/Supplement_Fig_S6B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/139__12D_final_panel_package__Supplement_Fig_S6B_PANEL_PACKAGE_INDEX.pdf,c9d95b8714622c55e5448c113e46f793a000f55d8d455f80cebad1650e9e92d1,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/140_panel_pkg_12D_final_panel_package_Supplement_Fig_S6B_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S6B__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6B/table_rendered_panel/Supplement_Fig_S6B__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/140__12D_final_panel_package__Supplement_Fig_S6B_TABLE_RENDERED_PANEL.pdf,663e0543edaa3cf24e05fc24036b5caca8b37a1a4b09b3a57c1209b2117e8c2f,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/141_panel_pkg_12D_final_panel_package_Supplement_Fig_S6C_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S6C__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6C/package_index/Supplement_Fig_S6C__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/141__12D_final_panel_package__Supplement_Fig_S6C_PANEL_PACKAGE_INDEX.pdf,1743153e3d0f786e93e8b057ea61c067b0e39a720ed92033eb028f9358a9d4b0,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/142_panel_pkg_12D_final_panel_package_Supplement_Fig_S6C_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S6C__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6C/table_rendered_panel/Supplement_Fig_S6C__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/142__12D_final_panel_package__Supplement_Fig_S6C_TABLE_RENDERED_PANEL.pdf,1e034a7e706acffb36cfc91cffdd0a29483fe81687bbbee6ff8e473b051f0766,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/143_panel_pkg_12D_final_panel_package_Supplement_Fig_S6_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S6__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S6/Supplement_Fig_S6__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/143__12D_final_panel_package__Supplement_Fig_S6_FIGURE_PACKAGE_INDEX.pdf,1c7693ef3e94052fa4623d55d88602f999cfa1491c66a56ed5e2269a2ef95d1a,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/144_panel_pkg_12D_final_panel_package_Supplement_Fig_S7A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Supplement_Fig_S7A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S7/Supplement_Fig_S7A/package_index/Supplement_Fig_S7A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/144__12D_final_panel_package__Supplement_Fig_S7A_PANEL_PACKAGE_INDEX.pdf,774de73301fa0d048f1a7025d7b63aec171d07a1dd3c9c05abeb2dcb243c1212,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/145_panel_pkg_12D_final_panel_package_Supplement_Fig_S7A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Supplement_Fig_S7A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Supplement_Fig_S7/Supplement_Fig_S7A/table_rendered_panel/Supplement_Fig_S7A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/145__12D_final_panel_package__Supplement_Fig_S7A_TABLE_RENDERED_PANEL.pdf,bf185e8c19b91fc8143aececd6fb58ac1bc53d307fa78d875f97125226df9ad3,""
